age,sex,region,GEvote2015,EURef2016,political_attention,newspaper_readership,profile_gross_personal,profile_gross_household,education_age,education_level,socialgradeCIE2,work_stat,work_organisation,work_type,Hindsight,Poscountry,Posind,Govthand,Tradeimmig,BrexitID
26,"Woman","East Midlands","Missing","Remain",8,"The Daily Mail / The Scottish Daily Mail","under £5,000 per year","Not Asked or missing","Skipped","No formal qualifications","D","Not working","Skipped","Other","Wrong","Somewhat negative effect","Neither positive nor negative","Fairly badly",5,"a Remainer"
79,"Woman","Scotland","Missing","Remain",6,"The Times","Prefer not to answer","Not Asked or missing","Skipped","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","C1","Retired","Skipped","Other","Wrong","Very negative effect","Somewhat negative effect","Very badly",1,"a Remainer"
33,"Woman","East Midlands","Missing","Did not vote",10,"The Independent","£20,000 to £24,999 per year","Not Asked or missing","20+","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","C2","Working part time (8-29 hours a week)","Self-employed","Other","Right","Very positive effect","Very positive effect","Fairly badly",5,"a Leaver"
35,"Woman","Scotland","Missing","Leave",8,"Other Newspaper","£15,000 to £19,999 per year","Not Asked or missing","20+","University or CNAA higher degree (e.g. M.Sc, Ph.D)","C1","Working full time (30 or more hours per week)","Skipped","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Right","Neither positive nor negative","Neither positive nor negative","Fairly well",5,"a Leaver"
42,"Woman","Wales","Missing","Remain",5,"None","under £5,000 per year","Not Asked or missing","20+","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","B","Working full time (30 or more hours per week)","Other public sector employer (e.g. Central Government)","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Wrong","Somewhat negative effect","Somewhat negative effect","Fairly well",8,"a Remainer"
31,"Man","South East","Missing","Leave",5,"The Guardian","£25,000 to £29,999 per year","Not Asked or missing","19","Other technical, professional or higher qualification","B","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Right","Somewhat positive effect","Somewhat positive effect","Very badly",10,"a Leaver"
35,"Man","East of England","Missing","Leave",7,"The Daily Mail / The Scottish Daily Mail","£35,000 to £39,999 per year","Not Asked or missing","17-18","University diploma","B","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Right","Somewhat positive effect","Neither positive nor negative","Fairly well",8,"a Leaver"
67,"Man","North East","Missing","Leave",0,"The Times","£10,000 to £14,999 per year","Not Asked or missing","20+","Other technical, professional or higher qualification","E","Retired","Skipped","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Right","Very positive effect","Very positive effect","Very badly",10,"a Leaver"
45,"Woman","East Midlands","Missing","Leave",6,"None","£25,000 to £29,999 per year","Not Asked or missing","15 or under","GCE A level or Higher Certificate","C1","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Right","Somewhat positive effect","Somewhat positive effect","Very badly",10,"a Leaver"
19,"Woman","East Midlands","Missing","Did not vote",1,"The Guardian","£5,000 to £9,999 per year","Not Asked or missing","17-18","GCE A level or Higher Certificate","D","Working part time (8-29 hours a week)","Other public sector employer (e.g. Central Government)","Sales or Services (e.g. commercial traveller, shop assistant, nursery nurse, care assistant, paramedic)","Wrong","Somewhat negative effect","Neither positive nor negative","Fairly badly",7,"a Remainer"
61,"Woman","Scotland","Missing","Remain",3,"The Daily Mail / The Scottish Daily Mail","£5,000 to £9,999 per year","Not Asked or missing","15 or under","No formal qualifications","D","Working part time (8-29 hours a week)","Private sector firm or company (e.g. limited companies and Plcs)","Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b","Wrong","Somewhat negative effect","Neither positive nor negative","Fairly badly",5,"a Remainer"
71,"Man","Wales","Missing","Leave",10,"The Times","Prefer not to answer","Not Asked or missing","17-18","CSE grade 1, GCE O level, GCSE, School Certificate","E","Retired","Skipped","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Right","Somewhat positive effect","Neither positive nor negative","Fairly badly",8,"a Leaver"
71,"Man","North West","Missing","Remain",5,"None","£15,000 to £19,999 per year","Not Asked or missing","15 or under","No formal qualifications","C2","Retired","Skipped","Sales or Services (e.g. commercial traveller, shop assistant, nursery nurse, care assistant, paramedic)","Right","Somewhat positive effect","Neither positive nor negative","Fairly well",6,"a Leaver"
67,"Man","East Midlands","Missing","Leave",3,"The Guardian","Prefer not to answer","Not Asked or missing","16","Other technical, professional or higher qualification","A","Working part time (8-29 hours a week)","Private sector firm or company (e.g. limited companies and Plcs)","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Right","Very positive effect","Somewhat positive effect","Very badly",8,"a Leaver"
35,"Man","North East","Missing","Did not vote",1,"The Daily Mail / The Scottish Daily Mail","Prefer not to answer","Not Asked or missing","16","Don't know","D","Working full time (30 or more hours per week)","Skipped","Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b","Don’t know","Don't know","Don't know","Very badly",5,"Neither a Leaver nor a Remainer"
56,"Man","Yorkshire and the Humber","Missing","Leave",9,"The Times","£15,000 to £19,999 per year","Not Asked or missing","16","City & Guilds certificate","C2","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Skilled Manual Work (e.g. plumber, electrician, fitter)","Right","Somewhat positive effect","Somewhat positive effect","Very badly",0,"a Leaver"
65,"Man","London","Missing","Remain",6,"None","Prefer not to answer","Not Asked or missing","20+","University diploma","C2","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Foreman or Supervisor of Other Workers (e.g. building site foreman, supervisor of cleaning workers)","Wrong","Somewhat negative effect","Neither positive nor negative","Very badly",1,"a Remainer"
55,"Man","South East","Missing","Remain",9,"None","£5,000 to £9,999 per year","Not Asked or missing","19","CSE grade 1, GCE O level, GCSE, School Certificate","C1","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Right","Somewhat positive effect","Neither positive nor negative","Very well",9,"Neither a Leaver nor a Remainer"
43,"Man","Scotland","Missing","Did not vote",9,"None","under £5,000 per year","Not Asked or missing","16","No formal qualifications","E","Unemployed","Skipped","Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b","Don’t know","Don't know","Don't know","Fairly badly",9,"Neither a Leaver nor a Remainer"
39,"Man","South West","Missing","Remain",3,"The Guardian","£5,000 to £9,999 per year","Not Asked or missing","17-18","Other technical, professional or higher qualification","E","Not working","Skipped","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Wrong","Very negative effect","Very negative effect","Very badly",0,"Neither a Leaver nor a Remainer"
20,"Woman","North East","Missing","Did not vote",3,"The Daily Mail / The Scottish Daily Mail","Not Asked or missing","Not Asked or missing","Skipped","Other technical, professional or higher qualification","B","Full time student","Skipped","Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b","Wrong","Somewhat negative effect","Somewhat negative effect","Very badly",0,"a Remainer"
53,"Man","South East","Missing","Remain",1,"The Times","£15,000 to £19,999 per year","Not Asked or missing","17-18","CSE grade 1, GCE O level, GCSE, School Certificate","D","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b","Right","Very positive effect","Somewhat positive effect","Fairly well",3,"a Leaver"
19,"Woman","West Midlands","Missing","Did not vote",1,"None","Don't know","Not Asked or missing","Still at school/Full time student","GCE A level or Higher Certificate","B","Full time student","Skipped","Have never worked","Wrong","Somewhat negative effect","Somewhat negative effect","Very badly",1,"a Remainer"
51,"Man","Yorkshire and the Humber","Missing","Leave",6,"The Guardian","£5,000 to £9,999 per year","Not Asked or missing","15 or under","CSE grades 2-5","D","Working part time (8-29 hours a week)","Private sector firm or company (e.g. limited companies and Plcs)","Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b","Right","Somewhat positive effect","Very positive effect","Fairly well",10,"a Leaver"
37,"Woman","London","Missing","Remain",1,"The Daily Mail / The Scottish Daily Mail","Prefer not to answer","Not Asked or missing","20+","University diploma","D","Working full time (30 or more hours per week)","Charity/voluntary sector","Other","Wrong","Very negative effect","Very negative effect","Very badly",1,"a Remainer"
