age,sex,region,GEvote2015,EURef2016,political_attention,newspaper_readership,profile_gross_personal,profile_gross_household,education_age,education_level,socialgradeCIE2,work_stat,work_organisation,work_type,Hindsight,Poscountry,Posind,Govthand,Tradeimmig,BrexitID
40,"Man","London","DK or did not vote","Leave","","","Prefer not to answer","Not Asked or missing","Can't remember","CSE grade 1, GCE O level, GCSE, School Certificate","D","Unemployed","Skipped","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Don’t know","Don't know","Don't know","Don't know",4,"Don’t know"
27,"Man","London","DK or did not vote","Did not vote","","","£40,000 to £44,999 per year","Not Asked or missing","Skipped","University diploma","A","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Right","Somewhat positive effect","Neither positive nor negative","Very badly",1,"Neither a Leaver nor a Remainer"
42,"Woman","West Midlands","DK or did not vote","Did not vote","","","under £5,000 per year","Not Asked or missing","17-18","CSE grade 1, GCE O level, GCSE, School Certificate","C2","Not working","Private sector firm or company (e.g. limited companies and Plcs)","Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b","Wrong","Somewhat negative effect","Neither positive nor negative","Fairly badly",4,"Neither a Leaver nor a Remainer"
24,"Man","South West","DK or did not vote","Remain","","","£5,000 to £9,999 per year","Not Asked or missing","Still at school/Full time student","University or CNAA higher degree (e.g. M.Sc, Ph.D)","C1","Full time student","Skipped","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Wrong","Very negative effect","Very negative effect","Very badly",0,"a Remainer"
26,"Man","Scotland","DK or did not vote","Did not vote","","","under £5,000 per year","Not Asked or missing","Skipped","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","C1","Full time student","Skipped","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Wrong","Very negative effect","Somewhat negative effect","Fairly badly",6,"a Remainer"
39,"Man","London","DK or did not vote","Did not vote","","","Prefer not to answer","Not Asked or missing","20+","University or CNAA higher degree (e.g. M.Sc, Ph.D)","B","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Wrong","Very negative effect","Somewhat negative effect","Very badly",1,"a Remainer"
26,"Man","London","DK or did not vote","Remain","","","£40,000 to £44,999 per year","Not Asked or missing","17-18","Other technical, professional or higher qualification","B","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Wrong","Very negative effect","Neither positive nor negative","Don't know",0,"a Remainer"
49,"Woman","West Midlands","DK or did not vote","Leave","","","Prefer not to answer","Not Asked or missing","17-18","CSE grade 1, GCE O level, GCSE, School Certificate","C2","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b","Right","Neither positive nor negative","Somewhat negative effect","Fairly badly",5,"a Leaver"
71,"Woman","South East","DK or did not vote","Leave","","","£15,000 to £19,999 per year","Not Asked or missing","Skipped","City & Guilds certificate","C1","Retired","Skipped","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Right","Very positive effect","Somewhat positive effect","Fairly badly",5,"a Leaver"
50,"Man","North East","DK or did not vote","Did not vote","","","Prefer not to answer","Not Asked or missing","Skipped","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","E","Other","Private sector firm or company (e.g. limited companies and Plcs)","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Wrong","Somewhat negative effect","Neither positive nor negative","Fairly badly",5,"a Remainer"
30,"Woman","North West","DK or did not vote","Remain","","","£25,000 to £29,999 per year","Not Asked or missing","20+","Nursing qualification (e.g. SEN, SRN, SCM, RGN)","C1","Working full time (30 or more hours per week)","Nationalised industry or public corporation (e.g. Post Office)","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Wrong","Somewhat negative effect","Don't know","Fairly badly",5,"a Remainer"
23,"Woman","North West","DK or did not vote","Did not vote","","","under £5,000 per year","Not Asked or missing","20+","City & Guilds certificate","E","Unemployed","Self-employed","Have never worked","Don’t know","Neither positive nor negative","Neither positive nor negative","Don't know",10,"Don’t know"
30,"Woman","London","DK or did not vote","Remain","","","£15,000 to £19,999 per year","Not Asked or missing","20+","University or CNAA higher degree (e.g. M.Sc, Ph.D)","C1","Other","Self-employed","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Wrong","Somewhat negative effect","Somewhat negative effect","Very badly",0,"a Remainer"
27,"Woman","South East","DK or did not vote","Leave","","","£30,000 to £34,999 per year","Not Asked or missing","Skipped","University diploma","C1","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Don’t know","Somewhat positive effect","Neither positive nor negative","Very badly",6,"Don’t know"
42,"Man","South West","DK or did not vote","Did not vote","","","Not Asked or missing","Not Asked or missing","Skipped","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","C1","Working part time (8-29 hours a week)","Self-employed","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Don’t know","Don't know","Don't know","Fairly badly",1,"Neither a Leaver nor a Remainer"
32,"Man","London","DK or did not vote","Did not vote","","","£35,000 to £39,999 per year","Not Asked or missing","20+","University diploma","C1","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Wrong","Somewhat negative effect","Neither positive nor negative","Fairly badly",4,"a Remainer"
23,"Woman","South East","DK or did not vote","Remain","","","under £5,000 per year","Not Asked or missing","Skipped","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","A","Full time student","Charity/voluntary sector","Other","Wrong","Very negative effect","Very negative effect","Very badly",3,"a Remainer"
56,"Woman","North West","DK or did not vote","Leave","","","£20,000 to £24,999 per year","Not Asked or missing","Skipped","CSE grade 1, GCE O level, GCSE, School Certificate","C1","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Sales or Services (e.g. commercial traveller, shop assistant, nursery nurse, care assistant, paramedic)","Right","Very positive effect","Very positive effect","Very badly",4,"a Leaver"
19,"Man","South West","DK or did not vote","Did not vote","","","Prefer not to answer","Not Asked or missing","Still at school/Full time student","GCE A level or Higher Certificate","B","Full time student","Skipped","Other","Don’t know","Somewhat negative effect","Don't know","Very badly",4,"a Remainer"
33,"Woman","South West","DK or did not vote","Remain","","","Prefer not to answer","Not Asked or missing","17-18","Prefer not to say","B","Working part time (8-29 hours a week)","Private sector firm or company (e.g. limited companies and Plcs)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Wrong","Very negative effect","Very negative effect","Fairly badly",7,"a Remainer"
27,"Woman","London","DK or did not vote","Did not vote","","","Prefer not to answer","Not Asked or missing","20+","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","C2","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Wrong","Very negative effect","Very negative effect","Very badly",5,"a Remainer"
