age,sex,region,GEvote2015,EURef2016,political_attention,newspaper_readership,profile_gross_personal,profile_gross_household,education_age,education_level,socialgradeCIE2,work_stat,work_organisation,work_type,Hindsight,Poscountry,Posind,Govthand,Tradeimmig,BrexitID
20,"Man","South East","DK or did not vote","Leave",3,"The Times","£10,000 to £14,999 per year","Not Asked or missing","17-18","GCE A level or Higher Certificate","C1","Working full time (30 or more hours per week)","Other public sector employer (e.g. Central Government)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Right","Very positive effect","Very positive effect","Fairly well",10,"a Leaver"
19,"Woman","North West","DK or did not vote","Did not vote",6,"The Independent","Prefer not to answer","Not Asked or missing","Still at school/Full time student","GCE A level or Higher Certificate","D","Full time student","99","Have never worked","Wrong","Very negative effect","Somewhat negative effect","Very badly",5,"a Remainer"
65,"Man","North East","Labour","Leave",5,"Other Newspaper","Don't know","Not Asked or missing","15 or under","No formal qualifications","E","Retired","99","Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b","Right","Somewhat positive effect","Very positive effect","Fairly badly",10,"a Leaver"
32,"Woman","West Midlands","DK or did not vote","Did not vote",6,"None","£20,000 to £24,999 per year","Not Asked or missing","17-18","CSE grade 1, GCE O level, GCSE, School Certificate","D","Not working","99","Sales or Services (e.g. commercial traveller, shop assistant, nursery nurse, care assistant, paramedic)","Wrong","Very negative effect","Very negative effect","Fairly badly",8,"a Remainer"
39,"Man","West Midlands","DK or did not vote","Did not vote",0,"The Guardian","£30,000 to £34,999 per year","Not Asked or missing","16","CSE grade 1, GCE O level, GCSE, School Certificate","B","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Skilled Manual Work (e.g. plumber, electrician, fitter)","Wrong","Very negative effect","Very negative effect","Very badly",6,"a Remainer"
39,"Woman","West Midlands","Labour","Remain",10,"The Daily Mail / The Scottish Daily Mail","Prefer not to answer","Not Asked or missing","20+","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","C1","Working part time (8-29 hours a week)","Charity/voluntary sector","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Wrong","Somewhat negative effect","Somewhat negative effect","Fairly badly",5,"Don’t know"
20,"Man","East of England","DK or did not vote","Remain",10,"The Times","under £5,000 per year","Not Asked or missing","Still at school/Full time student","GCE A level or Higher Certificate","C2","Full time student","99","Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b","Wrong","Somewhat negative effect","Somewhat negative effect","Fairly badly",0,"a Remainer"
78,"Man","South West","Conservative","Leave",7,"The Independent","£20,000 to £24,999 per year","Not Asked or missing","20+","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","B","Retired","99","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Right","Very positive effect","Very positive effect","Don't know",5,"Neither a Leaver nor a Remainer"
54,"Woman","North West","Labour","Remain",9,"None","under £5,000 per year","Not Asked or missing","17-18","GCE A level or Higher Certificate","D","Other","Other","Sales or Services (e.g. commercial traveller, shop assistant, nursery nurse, care assistant, paramedic)","Wrong","Somewhat negative effect","Don't know","Very badly",4,"a Remainer"
72,"Woman","South East","Conservative","Leave",2,"The Guardian","Prefer not to answer","Not Asked or missing","Can't remember","Nursing qualification (e.g. SEN, SRN, SCM, RGN)","B","Retired","99","Other","Right","Very positive effect","Neither positive nor negative","Fairly well",10,"a Leaver"
58,"Woman","South West","Conservative","Remain",8,"The Daily Mail / The Scottish Daily Mail","Prefer not to answer","Not Asked or missing","17-18","City & Guilds certificate","A","Working full time (30 or more hours per week)","Self-employed","Sales or Services (e.g. commercial traveller, shop assistant, nursery nurse, care assistant, paramedic)","Wrong","Somewhat negative effect","Neither positive nor negative","Fairly badly",3,"a Remainer"
31,"Woman","North West","Labour","Remain",1,"None","Prefer not to answer","Not Asked or missing","16","CSE grade 1, GCE O level, GCSE, School Certificate","C2","Working part time (8-29 hours a week)","Charity/voluntary sector","Other","Wrong","Very negative effect","Very negative effect","Very badly",7,"Neither a Leaver nor a Remainer"
41,"Woman","North West","Liberal Democrat","Remain",8,"The Guardian","Prefer not to answer","Not Asked or missing","16","CSE grade 1, GCE O level, GCSE, School Certificate","C1","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Wrong","Somewhat negative effect","Don't know","Fairly badly",3,"a Remainer"
30,"Woman","Yorkshire and the Humber","DK or did not vote","Did not vote",9,"The Daily Mail / The Scottish Daily Mail","Prefer not to answer","Not Asked or missing","16","No formal qualifications","C2","Working part time (8-29 hours a week)","Private sector firm or company (e.g. limited companies and Plcs)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Don’t know","Don't know","Don't know","Don't know",10,"Neither a Leaver nor a Remainer"
79,"Woman","South West","Conservative","Leave",4,"None","£5,000 to £9,999 per year","Not Asked or missing","16","Clerical and commercial","C1","Retired","99","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Right","Very positive effect","Very positive effect","Fairly well",3,"a Leaver"
36,"Woman","North West","Labour","Remain",1,"The Guardian","£30,000 to £34,999 per year","Not Asked or missing","17-18","Other technical, professional or higher qualification","C1","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Wrong","Very negative effect","Somewhat negative effect","Fairly badly",3,"Neither a Leaver nor a Remainer"
67,"Woman","East Midlands","Conservative","Leave",5,"The Daily Mail / The Scottish Daily Mail","£40,000 to £44,999 per year","Not Asked or missing","20+","University or CNAA higher degree (e.g. M.Sc, Ph.D)","A","Retired","99","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Right","Very positive effect","Neither positive nor negative","Fairly badly",5,"a Leaver"
77,"Woman","London","Labour","Did not vote",3,"The Times","Prefer not to answer","Not Asked or missing","20+","Prefer not to say","E","Retired","99","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Don’t know","Don't know","Don't know","Don't know",4,"Neither a Leaver nor a Remainer"
24,"Woman","Scotland","DK or did not vote","Remain",8,"None","Prefer not to answer","Not Asked or missing","20+","Nursing qualification (e.g. SEN, SRN, SCM, RGN)","C2","Unemployed","99","Other","Wrong","Somewhat negative effect","Very negative effect","Fairly badly",10,"a Remainer"
23,"Man","Yorkshire and the Humber","Conservative","Leave",8,"The Guardian","£15,000 to £19,999 per year","Not Asked or missing","Still at school/Full time student","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","C1","Full time student","Private sector firm or company (e.g. limited companies and Plcs)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Wrong","Very negative effect","Very negative effect","Very badly",0,"a Remainer"
18,"Woman","South West","DK or did not vote","Did not vote",8,"The Daily Mail / The Scottish Daily Mail","under £5,000 per year","Not Asked or missing","Still at school/Full time student","CSE grade 1, GCE O level, GCSE, School Certificate","C2","Full time student","99","Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b","Wrong","Somewhat negative effect","Somewhat negative effect","Don't know",5,"a Remainer"
24,"Man","London","Labour","Remain",10,"The Times","£15,000 to £19,999 per year","Not Asked or missing","20+","GCE A level or Higher Certificate","B","Working full time (30 or more hours per week)","99","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Wrong","Somewhat negative effect","Somewhat negative effect","Don't know",2,"a Remainer"
26,"Woman","London","DK or did not vote","Remain",0,"The Independent","£60,000 to £69,999 per year","Not Asked or missing","20+","University diploma","C1","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Wrong","Somewhat negative effect","Neither positive nor negative","Fairly badly",3,"a Remainer"
55,"Woman","Scotland","Conservative","Remain",3,"Other Newspaper","£15,000 to £19,999 per year","Not Asked or missing","20+","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","C1","Unemployed","99","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Wrong","Very negative effect","Somewhat negative effect","Very badly",0,"Neither a Leaver nor a Remainer"
35,"Woman","Wales","Labour","Leave",8,"None","Not Asked or missing","Not Asked or missing","32766","GCE A level or Higher Certificate","C2","Working part time (8-29 hours a week)","99","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Wrong","Very negative effect","Very negative effect","Very badly",5,"Neither a Leaver nor a Remainer"
67,"Man","North West","Conservative","Leave",10,"The Guardian","£30,000 to £34,999 per year","Not Asked or missing","20+","Other technical, professional or higher qualification","B","Retired","99","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Right","Very positive effect","Very positive effect","Very badly",0,"a Leaver"
